Tool,Type,Designator,x,y,L,R,T,B,Rotation,Layer,Info
altium,slk-trk,C89,1810,800,1810,1810,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C89,1825,778,1817,1833,778,778,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C89,1825,772,1817,1833,772,772,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C89,1840,750,1840,1840,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C89,1825,735,1810,1840,735,735,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C89,1810,750,1810,1810,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C89,1825,815,1810,1840,815,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C89,1840,800,1840,1840,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C90,1735,800,1735,1735,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C90,1750,778,1742,1758,778,778,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C90,1750,772,1742,1758,772,772,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C90,1765,750,1765,1765,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C90,1750,735,1735,1765,735,735,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C90,1735,750,1735,1735,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C90,1750,815,1735,1765,815,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C90,1765,800,1765,1765,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C91,1772.5,800,1772.5,1772.5,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C91,1787.5,778,1779.5,1795.5,778,778,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C91,1787.5,772,1779.5,1795.5,772,772,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C91,1802.5,750,1802.5,1802.5,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C91,1787.5,735,1772.5,1802.5,735,735,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C91,1772.5,750,1772.5,1772.5,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C91,1787.5,815,1772.5,1802.5,815,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C91,1802.5,800,1802.5,1802.5,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C92,1885,800,1885,1885,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C92,1900,778,1892,1908,778,778,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C92,1900,772,1892,1908,772,772,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C92,1915,750,1915,1915,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C92,1900,735,1885,1915,735,735,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C92,1885,750,1885,1885,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C92,1900,815,1885,1915,815,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C92,1915,800,1915,1915,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C100,1966.75,1039,1951.75,1981.75,1039,1039,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C100,1944.75,1024,1944.75,1944.75,1016,1032,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C100,1938.75,1024,1938.75,1938.75,1016,1032,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C100,1916.75,1009,1901.75,1931.75,1009,1009,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C100,1901.75,1024,1901.75,1901.75,1009,1039,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C100,1916.75,1039,1901.75,1931.75,1039,1039,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C100,1981.75,1024,1981.75,1981.75,1009,1039,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C100,1966.75,1009,1951.75,1981.75,1009,1009,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R54,2027.5,750,2027.5,2027.5,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R54,2012.5,772,2004.5,2020.5,772,772,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R54,2012.5,778,2004.5,2020.5,778,778,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R54,1997.5,800,1997.5,1997.5,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R54,2012.5,815,1997.5,2027.5,815,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R54,2027.5,800,2027.5,2027.5,785,815,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R54,2012.5,735,1997.5,2027.5,735,735,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R54,1997.5,750,1997.5,1997.5,735,765,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R55,2315,1825,2315,2315,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R55,2300,1847,2292,2308,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R55,2300,1853,2292,2308,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R55,2285,1875,2285,2285,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R55,2300,1890,2285,2315,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R55,2315,1875,2315,2315,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R55,2300,1810,2285,2315,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R55,2285,1825,2285,2285,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R57,2390,1825,2390,2390,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R57,2375,1847,2367,2383,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R57,2375,1853,2367,2383,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R57,2360,1875,2360,2360,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R57,2375,1890,2360,2390,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R57,2390,1875,2390,2390,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R57,2375,1810,2360,2390,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R57,2360,1825,2360,2360,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R58,2427.5,1825,2427.5,2427.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R58,2412.5,1847,2404.5,2420.5,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R58,2412.5,1853,2404.5,2420.5,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R58,2397.5,1875,2397.5,2397.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R58,2412.5,1890,2397.5,2427.5,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R58,2427.5,1875,2427.5,2427.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R58,2412.5,1810,2397.5,2427.5,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R58,2397.5,1825,2397.5,2397.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R59,2352.5,1825,2352.5,2352.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R59,2337.5,1847,2329.5,2345.5,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R59,2337.5,1853,2329.5,2345.5,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R59,2322.5,1875,2322.5,2322.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R59,2337.5,1890,2322.5,2352.5,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R59,2352.5,1875,2352.5,2352.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R59,2337.5,1810,2322.5,2352.5,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R59,2322.5,1825,2322.5,2322.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R60,2465,1825,2465,2465,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R60,2450,1847,2442,2458,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R60,2450,1853,2442,2458,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R60,2435,1875,2435,2435,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R60,2450,1890,2435,2465,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R60,2465,1875,2465,2465,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R60,2450,1810,2435,2465,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R60,2435,1825,2435,2435,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R61,2502.5,1825,2502.5,2502.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R61,2487.5,1847,2479.5,2495.5,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R61,2487.5,1853,2479.5,2495.5,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R61,2472.5,1875,2472.5,2472.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R61,2487.5,1890,2472.5,2502.5,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R61,2502.5,1875,2502.5,2502.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R61,2487.5,1810,2472.5,2502.5,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R61,2472.5,1825,2472.5,2472.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R62,2540,1825,2540,2540,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R62,2525,1847,2517,2533,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R62,2525,1853,2517,2533,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R62,2510,1875,2510,2510,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R62,2525,1890,2510,2540,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R62,2540,1875,2540,2540,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R62,2525,1810,2510,2540,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R62,2510,1825,2510,2510,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R63,2577.5,1825,2577.5,2577.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R63,2562.5,1847,2554.5,2570.5,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R63,2562.5,1853,2554.5,2570.5,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R63,2547.5,1875,2547.5,2547.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R63,2562.5,1890,2547.5,2577.5,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R63,2577.5,1875,2577.5,2577.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R63,2562.5,1810,2547.5,2577.5,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R63,2547.5,1825,2547.5,2547.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R64,2615,1825,2615,2615,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R64,2600,1847,2592,2608,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R64,2600,1853,2592,2608,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R64,2585,1875,2585,2585,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R64,2600,1890,2585,2615,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R64,2615,1875,2615,2615,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R64,2600,1810,2585,2615,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R64,2585,1825,2585,2585,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R69,2802.5,1825,2802.5,2802.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R69,2787.5,1847,2779.5,2795.5,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R69,2787.5,1853,2779.5,2795.5,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R69,2772.5,1875,2772.5,2772.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R69,2787.5,1890,2772.5,2802.5,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R69,2802.5,1875,2802.5,2802.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R69,2787.5,1810,2772.5,2802.5,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R69,2772.5,1825,2772.5,2772.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R56,2277.5,1825,2277.5,2277.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R56,2262.5,1847,2254.5,2270.5,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R56,2262.5,1853,2254.5,2270.5,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R56,2247.5,1875,2247.5,2247.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R56,2262.5,1890,2247.5,2277.5,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R56,2277.5,1875,2277.5,2277.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R56,2262.5,1810,2247.5,2277.5,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R56,2247.5,1825,2247.5,2247.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R65,2652.5,1825,2652.5,2652.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R65,2637.5,1847,2629.5,2645.5,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R65,2637.5,1853,2629.5,2645.5,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R65,2622.5,1875,2622.5,2622.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R65,2637.5,1890,2622.5,2652.5,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R65,2652.5,1875,2652.5,2652.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R65,2637.5,1810,2622.5,2652.5,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R65,2622.5,1825,2622.5,2622.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R66,2690,1825,2690,2690,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R66,2675,1847,2667,2683,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R66,2675,1853,2667,2683,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R66,2660,1875,2660,2660,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R66,2675,1890,2660,2690,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R66,2690,1875,2690,2690,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R66,2675,1810,2660,2690,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R66,2660,1825,2660,2660,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R67,2727.5,1825,2727.5,2727.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R67,2712.5,1847,2704.5,2720.5,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R67,2712.5,1853,2704.5,2720.5,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R67,2697.5,1875,2697.5,2697.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R67,2712.5,1890,2697.5,2727.5,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R67,2727.5,1875,2727.5,2727.5,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R67,2712.5,1810,2697.5,2727.5,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R67,2697.5,1825,2697.5,2697.5,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R68,2765,1825,2765,2765,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R68,2750,1847,2742,2758,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R68,2750,1853,2742,2758,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R68,2735,1875,2735,2735,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R68,2750,1890,2735,2765,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R68,2765,1875,2765,2765,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R68,2750,1810,2735,2765,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R68,2735,1825,2735,2735,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R76,527.5,1787.5,527.5,527.5,1772.5,1802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R76,512.5,1809.5,504.5,520.5,1809.5,1809.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R76,512.5,1815.5,504.5,520.5,1815.5,1815.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R76,497.5,1837.5,497.5,497.5,1822.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R76,512.5,1852.5,497.5,527.5,1852.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R76,527.5,1837.5,527.5,527.5,1822.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R76,512.5,1772.5,497.5,527.5,1772.5,1772.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R76,497.5,1787.5,497.5,497.5,1772.5,1802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R77,547.5,1837.5,547.5,547.5,1822.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R77,562.5,1815.5,554.5,570.5,1815.5,1815.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R77,562.5,1809.5,554.5,570.5,1809.5,1809.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R77,577.5,1787.5,577.5,577.5,1772.5,1802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R77,562.5,1772.5,547.5,577.5,1772.5,1772.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R77,547.5,1787.5,547.5,547.5,1772.5,1802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R77,562.5,1852.5,547.5,577.5,1852.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R77,577.5,1837.5,577.5,577.5,1822.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R78,390,1787.5,390,390,1772.5,1802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R78,375,1809.5,367,383,1809.5,1809.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R78,375,1815.5,367,383,1815.5,1815.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R78,360,1837.5,360,360,1822.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R78,375,1852.5,360,390,1852.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R78,390,1837.5,390,390,1822.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R78,375,1772.5,360,390,1772.5,1772.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R78,360,1787.5,360,360,1772.5,1802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R79,410,1837.5,410,410,1822.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R79,425,1815.5,417,433,1815.5,1815.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R79,425,1809.5,417,433,1809.5,1809.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R79,440,1787.5,440,440,1772.5,1802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R79,425,1772.5,410,440,1772.5,1772.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R79,410,1787.5,410,410,1772.5,1802.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R79,425,1852.5,410,440,1852.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R79,440,1837.5,440,440,1822.5,1852.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R70,2840,1825,2840,2840,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R70,2825,1847,2817,2833,1847,1847,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R70,2825,1853,2817,2833,1853,1853,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,R70,2810,1875,2810,2810,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R70,2825,1890,2810,2840,1890,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R70,2840,1875,2840,2840,1860,1890,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R70,2825,1810,2810,2840,1810,1810,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,R70,2810,1825,2810,2810,1810,1840,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C107,2325,1242,2310,2340,1242,1242,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C107,2303,1227,2303,2303,1219,1235,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C107,2297,1227,2297,2297,1219,1235,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C107,2275,1212,2260,2290,1212,1212,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C107,2260,1227,2260,2260,1212,1242,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C107,2275,1242,2260,2290,1242,1242,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C107,2340,1227,2340,2340,1212,1242,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C107,2325,1212,2310,2340,1212,1212,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C108,2325,1179,2310,2340,1179,1179,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C108,2303,1164,2303,2303,1156,1172,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C108,2297,1164,2297,2297,1156,1172,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C108,2275,1149,2260,2290,1149,1149,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C108,2260,1164,2260,2260,1149,1179,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C108,2275,1179,2260,2290,1179,1179,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C108,2340,1164,2340,2340,1149,1179,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C108,2325,1149,2310,2340,1149,1149,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C109,2325,1084.5,2310,2340,1084.5,1084.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C109,2303,1069.5,2303,2303,1061.5,1077.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C109,2297,1069.5,2297,2297,1061.5,1077.5,0,Bottom Layer,Width:1;Length:16;InComponent:-1
altium,slk-trk,C109,2275,1054.5,2260,2290,1054.5,1054.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
altium,slk-trk,C109,2260,1069.5,2260,2260,1054.5,1084.5,0,Bottom Layer,Width:1;Length:30;InComponent:-1
